release_speed,release_spin_rate,pfx_x,pfx_z,release_pos_x,release_pos_z,plate_x,plate_z,release_extension,p_throws
89.8,1655.0,1.45,0.57,0.62,6.37,0.9904097658090938,1.9738580381433808,5.8,0
86.4,2408.0,-0.23,0.76,1.76,6.15,-0.454860894277436,2.2030856557893443,6.4,0
95.8,2228.0,1.26,0.95,0.45,6.49,1.0276015136786445,3.6692794104347626,5.9,0
83.4,2883.0,0.73,-1.13,-1.72,5.78,-0.0990299601300983,1.6498578607418448,6.4,1
98.1,2212.0,-0.2,1.42,-1.95,5.99,0.3360161702522544,3.2463863848949,7.2,1
80.7,2809.0,-0.71,-1.35,0.76,6.13,-0.1206663956181413,2.388807166586746,5.9,0
97.6,2347.0,-0.66,1.38,-2.03,6.01,0.3376627358825586,1.6319324274790843,6.4,1
85.6,1701.0,1.2,1.09,2.33,6.31,0.741224455909864,1.8658741415583493,7.0,0
79.0,2870.0,-0.88,-1.57,0.64,6.28,0.2104958238491704,2.096581423171644,5.8,0
93.4,2255.0,1.34,0.88,0.87,6.27,-0.3452178011297351,1.4433055921451303,5.7,0
98.1,2207.0,1.1,1.09,0.25,6.14,0.1188749692381346,1.4515265557582446,6.1,0
82.9,2777.0,0.98,-1.16,-1.75,5.9,-0.0690336226359714,2.5218887533364964,6.2,1
90.9,1734.0,1.32,0.47,0.58,6.07,0.1866538218469031,2.287460008291144,6.0,0
71.8,2188.0,-0.12,-0.77,1.29,6.36,0.5442817523228358,3.2620172500715645,6.4,0
80.7,2520.0,0.72,-0.53,-2.42,5.92,-0.5338380639981003,2.265795090099736,6.8,1
93.7,2496.0,-0.53,1.47,-1.98,5.57,1.3795118804120523,3.350445829063423,7.1,1
98.2,2325.0,-0.49,1.41,-1.94,5.76,-1.58632767957226,3.4456935059830456,7.1,1
86.3,2295.0,-0.67,0.38,1.57,6.26,-0.5056678574278883,3.485686594552858,6.4,0
91.3,2569.0,0.16,0.45,-2.1,5.54,0.4723535385001196,3.067864454213029,7.1,1
84.7,2281.0,0.58,-0.07,-2.04,5.7,0.4232761449090889,2.0382225171202744,6.9,1
86.1,2338.0,-0.23,0.37,2.16,6.62,-0.92237986763493,0.9663242862015706,7.0,0
79.5,2975.0,-0.54,-1.35,0.89,6.24,-0.9731681827816312,0.9624103122406344,6.2,0
97.1,2445.0,-0.5,1.51,-1.93,5.78,-1.106820415784508,2.467389292766926,7.3,1
83.9,2337.0,-0.53,0.1,1.65,5.69,-0.2642107007580667,0.8608294395563179,6.4,0
81.9,2700.0,-0.22,-1.24,0.81,6.2,-1.89261312848224,-0.6624413489022194,5.8,0
85.8,1900.0,1.01,0.86,2.28,6.38,0.1854076326207356,-0.3374220817588427,7.1,0
86.2,2340.0,1.45,0.45,-2.66,5.5,-0.2021542316221165,2.581291186081606,6.8,1
94.6,2398.0,0.32,1.4,2.08,6.65,0.9515104756809764,4.642318934373737,6.6,0
94.6,2379.0,0.41,1.59,2.21,6.65,0.8218484379094275,4.003065364704817,6.9,0
97.1,2382.0,-0.53,1.61,-2.09,6.03,-0.0482671866936855,2.586205831061893,7.3,1
87.5,1480.0,1.22,0.21,1.55,5.68,0.469832263421315,0.49301709966781,6.9,0
94.9,2338.0,-1.27,0.55,-1.95,5.23,-0.5001787016071764,2.272263859985092,7.2,1
78.7,2851.0,-0.99,-1.39,0.84,6.24,-0.4660310417268519,2.6760810688367567,5.7,0
85.0,2404.0,0.66,0.52,-2.39,5.43,0.3406599712574767,1.8240320019484804,7.0,1
85.3,2600.0,1.25,0.29,-2.38,5.58,0.666438626667595,2.3000126931249114,6.7,1
96.0,2048.0,1.46,0.92,0.84,6.33,0.2604064439160771,1.0308082748555392,5.6,0
82.0,2162.0,-0.95,-0.75,1.98,6.56,-0.3962109629357258,0.062779051383198,6.9,0
95.8,2555.0,-0.41,1.1,-1.98,5.23,0.9797621136034058,3.3512244543722574,7.3,1
84.3,2361.0,0.35,0.42,-2.19,5.83,-0.4670184503066977,1.529859812496698,6.8,1
97.8,2296.0,-0.5,1.55,-2.01,5.7,-0.4608548093311088,3.759471457871809,7.1,1
94.4,2317.0,-1.09,0.74,-1.9,5.17,-0.7572785027372979,2.1149546736492253,7.3,1
94.3,2429.0,0.45,1.61,1.92,6.67,1.0273683700159586,3.283433780266138,6.8,0
88.9,2408.0,-0.32,0.68,2.12,6.87,-0.7331347798060178,1.0322743527429223,6.6,0
81.8,2773.0,-0.59,-0.67,0.85,6.1,0.0802911237844832,1.5569540104835689,6.1,0
91.1,2573.0,0.2,1.81,1.64,6.05,-0.2847977410500618,2.6770836951064254,6.6,0
84.8,2354.0,0.44,-0.07,-2.18,5.7,0.2793825186101938,2.912174579504802,7.2,1
95.5,2412.0,-0.71,1.7,-1.81,5.83,-0.2924932505859148,2.0168466857961715,6.6,1
93.8,2232.0,0.12,1.63,2.07,6.75,-0.3942283803616451,5.383586826658151,6.9,0
80.5,2424.0,-0.28,-0.45,0.78,6.05,0.3561221643422295,2.266602641689976,5.9,0
96.8,2390.0,-1.21,0.48,-1.89,5.56,-0.0359650497279715,2.2020112954298963,7.0,1
90.7,2468.0,0.34,0.56,-2.21,5.84,0.4805454969992174,3.1613501918504534,6.2,1
93.7,2170.0,1.24,1.0,0.6,6.16,-0.1090877886784056,2.731516868844432,5.9,0
80.4,2626.0,0.62,-0.93,-2.13,5.77,0.4283784180575121,1.965698578428507,6.7,1
90.4,1970.0,-1.44,0.88,-2.04,5.64,-1.0799745652091484,2.6666102357480703,6.4,1
97.4,2389.0,-0.5,1.41,-2.12,6.04,0.5748964216099429,3.87051802898115,6.3,1
97.8,2312.0,-0.38,1.49,-2.05,5.9,-0.1712150744970356,3.4426975194644074,7.2,1
87.2,2480.0,-0.65,0.59,1.63,6.24,-1.3823999897255006,0.951106139617374,6.3,0
96.3,2475.0,0.62,1.58,2.16,6.5,0.405413891557708,2.392078801295567,6.9,0
86.4,2512.0,-0.67,0.24,1.45,6.17,-1.197801342563353,2.2763223789204035,6.6,0
97.0,2495.0,-0.82,1.5,-2.04,5.95,0.471237592399973,2.570003169771113,7.1,1
79.8,2746.0,1.05,-1.18,-2.11,5.46,-1.4201405459585237,2.367065337172182,6.7,1
87.1,2283.0,-1.14,1.15,-2.17,5.77,-0.6523467284812878,1.504956374683591,7.4,1
82.9,2555.0,-0.41,-0.34,0.75,6.04,-1.574303713655568,0.5098960332482187,6.1,0
86.3,2469.0,-0.64,0.1,1.61,6.14,0.083222831914274,1.711124541479662,6.4,0
96.9,2354.0,-0.55,1.39,-2.07,6.06,0.6158133609799855,3.062447960612397,6.3,1
87.7,2590.0,0.01,0.81,1.68,6.19,0.1729120028997216,1.4299917098601216,6.3,0
97.0,2327.0,-0.69,1.71,-2.07,5.89,-0.3608412636801085,1.956297531705632,7.0,1
95.5,2058.0,1.44,0.9,0.66,6.25,-0.1586408364714395,3.365976971610308,5.9,0
91.0,2587.0,0.29,0.57,-2.01,5.3,0.4445785622396133,3.4462690708786488,7.2,1
88.9,1499.0,-1.13,0.95,-2.3,5.74,-0.6077215709600194,1.1570038610173443,6.7,1
96.6,2438.0,-0.77,1.66,-1.78,6.01,0.2701969259730827,3.01687319347912,6.6,1
96.4,2483.0,-0.68,1.28,-1.99,5.5,0.1799632669940187,3.027609548128189,7.3,1
96.1,2526.0,0.49,1.56,2.28,6.58,0.7999527593607979,1.830712279416086,7.2,0
98.6,2259.0,-0.02,0.98,-2.17,5.74,1.9615730484540723,2.427096500728424,7.3,1
86.1,2554.0,-0.56,0.38,1.56,6.19,-0.2091079228788023,1.4755949248808191,6.2,0
85.5,2411.0,0.18,0.24,-2.34,5.75,0.4520130851551575,1.722065398318834,7.0,1
95.9,2655.0,-0.59,1.57,-1.91,5.19,-0.0664458492780638,1.586692235333213,7.6,1
95.9,2296.0,-0.94,1.41,-1.68,5.84,-0.4236024608636436,3.7820009200150073,6.1,1
97.4,2517.0,-0.47,1.84,-2.06,5.85,-0.9507794663534244,3.561397430744012,6.9,1
95.1,2198.0,1.21,0.99,0.68,6.36,0.305154036096899,2.1348682979230342,5.8,0
89.3,2024.0,-0.64,1.06,-1.98,6.0,-0.1000005972740319,2.0428126779349345,6.9,1
95.7,2286.0,-1.09,0.74,-1.95,5.37,-0.6266072722753677,1.6320758270162667,7.5,1
83.4,2740.0,0.58,-1.37,-2.1,5.93,0.4629909899061175,1.6917111257261892,6.2,1
87.3,2512.0,0.19,0.08,-2.39,5.79,0.0958924489750744,1.6077328184407946,6.3,1
82.2,2754.0,0.53,-0.61,-2.1,5.55,-1.2545577492045137,1.6584794417391953,7.0,1
80.0,2734.0,-0.81,-1.4,0.68,6.15,0.304560721817776,2.271682456419853,5.8,0
85.6,2302.0,0.32,0.09,-2.13,5.74,-0.2329634506661333,2.1657823068717463,7.0,1
88.4,1591.0,-1.37,1.02,-1.85,5.73,-0.3216635128396372,2.7965397250863027,6.6,1
97.0,2362.0,-0.73,1.48,-1.94,6.11,-0.2804629218053263,3.473008078083316,7.1,1
91.3,2522.0,0.03,0.48,-2.08,5.4,-0.2533999125502383,2.9658921428424927,6.8,1
87.8,2494.0,-0.74,0.38,1.44,6.02,-1.806283881464687,0.1202367560901529,6.6,0
80.2,2783.0,-0.38,-0.82,0.98,6.1,-0.105481619822475,1.1698580140686716,5.8,0
86.3,2314.0,0.56,0.3,-2.03,5.94,-0.505855483556644,2.2719880066856204,6.9,1
87.3,2287.0,-0.48,0.93,2.21,6.67,0.3438831512995738,1.9844164833370583,6.7,0
96.5,2216.0,1.3,1.11,0.46,6.32,-0.2523858449833847,2.217749058773644,6.2,0
96.3,2479.0,-0.85,1.42,-1.9,5.68,0.797911303633953,2.580202139889277,7.2,1
74.8,2632.0,-0.54,-1.01,1.4,6.03,-0.2158814317930591,2.71297898663087,6.5,0
87.1,2329.0,-0.75,0.41,1.32,6.19,-0.7324785730900323,2.2476808722295925,6.7,0
83.9,2320.0,1.34,0.24,-2.46,5.41,0.6975198835508924,1.7677919253401932,7.0,1
97.4,2295.0,-0.43,1.52,-2.14,6.06,-0.505918230862509,3.0888763881355064,7.0,1
82.3,2792.0,0.79,-0.94,-1.58,5.97,0.5773014641439259,1.2078142741291455,6.2,1
97.9,2464.0,-0.6,1.53,-2.12,5.97,-0.58565037810531,2.4171110228453534,7.2,1
94.5,2371.0,-0.67,1.57,-1.95,6.04,-0.2011216335628631,1.734039747813663,6.3,1
96.2,2434.0,0.11,1.6,2.04,6.51,0.0279278768276722,2.571898616177039,7.1,0
95.9,2242.0,1.54,0.71,0.54,6.25,0.0698576133448369,2.6773001804268928,5.9,0
96.6,2432.0,0.07,1.15,-2.31,5.47,0.5811150287751703,1.787201487068072,7.2,1
78.4,2673.0,-0.56,-1.35,0.87,6.15,1.432027453374246,2.3716942117627458,5.6,0
91.9,2646.0,0.14,0.88,-2.01,5.43,0.4812980202636838,2.248409527937036,7.0,1
94.7,2118.0,-0.48,1.26,-1.87,5.99,-0.2015170698215473,1.2988076757528677,7.0,1
86.1,2287.0,0.65,0.1,-2.03,5.64,0.5271686655273625,0.5428196832640393,6.8,1
82.2,3007.0,-0.83,-1.38,0.89,6.07,-1.357170951851096,0.242898675853814,5.9,0
89.4,2460.0,0.38,0.1,-2.32,5.74,1.9992735186334325,0.6637409971055712,6.2,1
94.4,2145.0,1.12,1.02,0.58,6.35,-0.6125023989296583,3.736478276908871,5.7,0
95.8,2316.0,-0.73,1.33,-1.97,6.01,0.8159419225315832,2.533993962732666,6.4,1
88.4,2580.0,-0.58,0.55,1.5,6.12,-0.573563584220883,-0.2254970763342938,6.6,0
96.8,2326.0,-0.61,1.4,-1.97,5.95,-1.419089101021226,4.450293794713285,6.3,1
84.3,2513.0,1.58,0.19,-2.49,5.52,0.1588449976937291,1.8543380208694904,6.8,1
95.6,2340.0,-0.63,1.46,-2.15,5.96,0.1490762743912851,3.402233632473332,6.4,1
87.8,1551.0,1.09,0.53,0.91,5.75,-1.2494884528087074,0.7611170725196925,6.1,0
88.9,2349.0,-1.33,1.21,-2.31,5.67,-1.3430515903243765,-0.1966862147426016,6.9,1
85.8,1731.0,0.56,1.36,1.79,6.12,1.4767439744826223,3.9858210357962873,6.4,0
87.5,2395.0,-0.21,0.27,2.18,6.81,-0.963365007711168,1.4796034180150737,6.9,0
94.0,2232.0,-0.16,0.87,1.53,5.89,-0.5591194508363826,1.2430530955428134,6.5,0
89.1,2340.0,-0.1,0.93,1.94,6.65,-0.2359143694893261,1.526358299192025,6.9,0
96.5,2222.0,1.3,0.96,0.38,6.3,-0.1469856016411193,1.4860048585021086,6.3,0
87.8,2548.0,0.43,-0.09,-1.89,5.84,0.8992693418843004,2.282565635256088,6.3,1
98.9,2355.0,-0.38,1.38,-1.98,5.98,0.460859262531992,2.739879493579665,6.2,1
88.7,1782.0,1.04,0.95,2.37,6.39,-0.392079735212159,1.313496384841928,7.1,0
95.6,2364.0,-0.38,1.3,-2.02,6.1,-0.3764448679921764,2.2741929462386445,6.3,1
86.1,2323.0,0.45,0.4,-2.28,5.7,-0.256233641150578,1.5338407384147876,6.9,1
96.6,2425.0,-0.42,1.32,-2.61,5.77,-1.939312107289096,2.978350907286613,6.8,1
91.1,2330.0,0.32,0.61,-2.28,5.35,0.3731091371807905,1.839292988587505,6.9,1
96.3,2377.0,-0.13,1.17,-1.75,5.48,-0.4325180081879088,3.5744654812983736,7.0,1
93.8,2213.0,1.61,0.73,0.8,6.2,0.5835014047845027,2.1343892158724733,5.6,0
97.1,2188.0,-0.53,1.29,-2.22,5.92,-0.2303169758128453,2.365056244692447,6.9,1
88.5,1393.0,-1.04,0.88,-2.32,5.51,-0.6425347576445,2.7473497693017395,6.3,1
89.1,2399.0,-0.12,1.49,1.77,6.16,0.0439591325071434,3.347411091680103,6.6,0
90.5,1613.0,1.36,-0.03,0.59,6.06,0.7744050986696597,1.597826384792838,6.2,0
96.8,2406.0,-0.7,1.27,-1.85,5.99,-0.9693444754604824,2.93408701036238,6.4,1
79.6,2764.0,-1.16,-0.81,0.75,6.01,-0.7362514635047459,1.6602431914032048,5.7,0
88.2,2460.0,-0.61,0.47,1.39,6.1,-0.5126471621439019,1.7101690759399113,6.5,0
89.8,1757.0,1.42,0.14,0.66,6.2,0.5787696522195445,0.2340823787605845,6.1,0
93.0,2103.0,-0.11,1.0,1.08,5.98,-1.375720023549793,1.738452593235125,6.7,0
87.3,1545.0,1.08,0.18,1.64,5.8,1.287413531501327,0.8628676150648338,6.7,0
84.4,2687.0,-0.37,-0.19,0.75,6.1,-1.2661838665004042,1.249291933288819,6.0,0
83.7,2341.0,0.65,0.24,-2.38,5.54,0.1678416421162789,1.852258377542702,6.9,1
85.8,2378.0,0.49,-0.09,-2.25,5.71,-2.1658837002239566,3.5856580073582065,6.4,1
98.2,2326.0,-0.57,1.49,-2.15,5.82,-0.6648833392619428,1.0701674634231333,7.0,1
96.7,2204.0,1.26,0.92,0.59,6.3,0.4095743198209037,2.913328112156002,6.1,0
76.2,2655.0,-0.73,-1.52,1.3,6.13,0.2262534930673566,0.229991697229793,6.3,0
97.0,2565.0,-0.38,1.44,-1.49,5.9,0.2032755313086612,3.2807077769938733,6.4,1
98.3,2469.0,-0.58,1.47,-1.56,6.0,-0.3853172403405797,3.4854003333044585,6.5,1
85.4,2121.0,-1.19,0.98,-2.08,5.91,0.5731303592772046,1.6301821159655627,7.3,1
91.1,2458.0,0.05,1.58,1.63,5.99,0.9360139786884728,1.8054121676234285,6.5,0
88.6,2166.0,-0.13,1.4,1.71,6.22,-0.0777432431182663,4.616834396102539,6.3,0
88.9,2510.0,0.54,-0.37,-2.24,5.96,0.4298469804732736,2.215628489847923,6.2,1
92.8,2145.0,0.26,1.36,1.4,5.92,0.1038027851845259,1.9463963886265416,6.5,0
86.4,2474.0,-0.38,0.26,2.31,6.56,-1.1731386280593856,0.7220462564858403,6.9,0
95.9,2276.0,1.22,0.72,0.33,6.32,-1.2560275463996091,2.45575957977122,5.8,0
96.9,2509.0,-0.8,1.54,-1.9,5.74,1.116420103386456,1.9934636024083447,7.1,1
78.8,2340.0,-1.02,-1.05,2.03,6.59,0.1097695232113301,1.4330613135538028,6.9,0
89.2,2637.0,0.48,0.04,-2.18,5.85,0.7817955833765975,1.6547658541641224,6.3,1
79.1,2943.0,-0.71,-1.16,0.74,6.25,-0.569492844671485,1.6200327671263235,5.7,0
97.1,2401.0,-0.81,1.59,-2.15,5.89,1.1060496399770294,2.60562127350627,6.3,1
93.0,2373.0,-0.86,1.19,-2.0,5.38,-1.7157643657224877,4.207963535678928,7.2,1
83.0,2663.0,-0.3,-0.41,1.37,6.29,0.9863055845261384,2.6331943370055675,5.7,0
80.2,3078.0,-1.14,-1.5,0.5,6.01,-0.5216610873419386,1.5620855365913222,5.9,0
94.5,2223.0,-0.63,1.37,-2.0,6.2,0.9580637998378128,1.4219774985121725,6.4,1
94.9,2200.0,1.47,0.73,0.77,6.2,0.4399645257075378,2.77912394796766,5.9,0
86.2,2415.0,-0.18,0.78,1.34,6.29,0.040578793800952,2.607866434283544,6.3,0
96.6,2375.0,-0.73,1.4,-2.22,5.8,-0.6521144689223991,2.473574289732009,7.0,1
94.4,2430.0,-0.29,1.09,-2.03,5.42,0.0875345093982066,3.508285706466434,7.0,1
83.2,2858.0,0.86,-0.87,-1.98,5.49,0.2772926834451559,0.3136848908377647,7.1,1
90.3,2405.0,-0.02,1.34,1.67,6.11,0.2541854933749684,2.6053780042300003,6.6,0
95.9,2446.0,-0.52,1.6,-1.62,6.05,-0.6038308159265674,3.511417021381613,6.2,1
86.9,2346.0,-0.54,0.45,2.09,6.55,-0.6107882367987614,2.37839459607098,6.7,0
99.0,2458.0,-0.4,1.48,-1.97,5.9,-0.3429315561175561,3.706080326239305,6.9,1
78.9,2436.0,-1.35,-0.63,1.42,5.78,0.8640173377969977,2.810718527146201,6.2,0
96.3,2188.0,1.51,0.59,0.66,6.35,-0.7479900444096401,1.4506995463168175,6.0,0
95.6,2157.0,1.32,0.74,0.43,6.32,-0.2912552661765375,1.4556870519312195,5.7,0
98.4,2381.0,-0.72,1.37,-1.95,5.65,-0.2801141503858706,2.057584336319299,6.9,1
84.0,2471.0,0.37,-0.24,-2.27,5.97,-0.0673995168808498,1.485103704003333,7.1,1
79.9,2754.0,-0.63,-1.22,0.78,6.17,-0.9931421976227992,0.4486332042924816,5.7,0
91.8,1688.0,1.09,0.99,0.41,6.18,-1.39937837111992,0.0055817318757886,6.2,0
98.1,2445.0,-0.89,1.56,-2.12,5.86,-0.5037176733822895,2.4288526719630323,6.4,1
97.5,2528.0,-0.59,1.55,-2.06,6.11,-0.4307951335677389,2.8683862767998414,6.4,1
88.7,2769.0,0.42,-0.09,-2.2,5.89,1.010629015974049,1.2089897443020745,6.5,1
83.3,2477.0,0.63,-0.14,-1.92,5.97,-0.3804774311516868,2.5574263555690573,7.0,1
98.3,2233.0,-0.46,1.19,-2.02,5.63,-1.1969856650436796,3.152812176180736,7.0,1
79.6,2581.0,1.22,-1.32,-1.77,6.22,1.0278241592673358,2.444423302344611,6.9,1
96.4,2459.0,-0.07,1.12,-1.71,5.42,0.7507895787000823,2.43556792430266,8.0,1
95.0,2320.0,-0.5,1.2,-2.05,6.15,0.3355625296308574,2.8097216420776,6.5,1
91.7,1692.0,1.37,0.55,0.43,6.09,-1.3284598346611465,1.5627785957938107,6.0,0
94.0,2199.0,-1.5,0.75,-1.94,5.28,-1.315746400923444,2.5655150549872348,7.2,1
88.8,2249.0,0.08,1.52,1.69,6.2,0.4000679746266611,1.485485172097862,6.5,0
85.3,2558.0,-0.5,0.62,1.9,6.2,0.0961527780137831,2.1847999194050143,6.1,0
84.7,1775.0,1.31,0.9,2.41,6.38,0.7083710986858338,0.5654658710525051,7.1,0
94.1,2243.0,1.54,0.66,0.7,6.12,0.5082105018754803,2.584421952643916,5.9,0
83.1,2634.0,1.86,-0.09,-2.52,5.46,0.2441455749197139,1.4825963674291711,6.7,1
95.2,2242.0,-0.58,1.18,-2.1,5.56,-0.3720789439798699,1.4944654712371912,6.8,1
96.7,2394.0,-0.54,1.44,-2.35,5.76,-0.5237756855182855,3.5965249484351376,6.8,1
83.7,2749.0,0.78,-1.0,-2.26,5.88,-0.6076556675178,3.425142397574849,6.3,1
93.9,2523.0,0.63,1.72,2.06,6.63,-0.600429061781726,1.041163311757955,6.8,0
96.5,2426.0,0.38,1.55,2.06,6.77,0.0935034490831178,3.8827077529290768,6.9,0
91.2,2476.0,0.23,0.54,-2.41,5.5,1.1571632086762222,1.7829385998149223,7.0,1
86.5,2498.0,-0.68,0.41,1.49,6.22,-0.1438792418094687,2.483843775626476,6.4,0
90.2,2302.0,0.35,0.02,-2.46,5.49,-1.3755543513139217,2.39492917870256,6.6,1
84.9,2492.0,-0.31,0.35,1.44,5.78,-0.7916251127752689,0.3730293409565379,6.7,0
93.5,2035.0,-0.54,1.28,-1.92,5.9,0.3905820965635528,1.917774659158598,7.0,1
82.4,2359.0,-0.55,-0.6,2.24,6.58,1.0591778500469802,2.427927209814089,6.6,0
96.0,2419.0,-0.43,1.12,-1.89,5.59,0.2743551534034227,3.0600786058738416,7.1,1
87.5,2435.0,0.02,0.88,1.7,6.13,0.1943031436284882,2.271870232943741,6.3,0
95.8,2533.0,-0.25,1.17,-2.19,5.12,0.7585423798649455,2.438268135438019,7.1,1
96.3,2342.0,-0.54,1.55,-2.12,5.97,0.491146961371586,2.053580940377054,6.1,1
94.7,2193.0,1.47,0.82,0.84,6.24,0.1150039947185688,2.560550977940398,5.7,0
80.2,2744.0,1.15,-1.05,-2.1,5.57,-0.7728342453816656,1.8671216636678207,6.8,1
77.5,3072.0,-0.9,-1.58,1.13,6.23,0.4622135345504291,0.9442458628115684,6.3,0
86.4,2327.0,0.43,-0.02,-2.12,5.92,1.7716978679213962,0.1514318303508179,7.1,1
88.5,2430.0,0.21,0.48,-2.47,5.7,0.3104188951881973,0.0536837936317768,6.6,1
81.3,2330.0,1.21,0.42,-2.34,5.58,1.182501466760482,1.3187221028488598,7.0,1
86.7,1780.0,1.02,1.05,2.4,6.39,0.8768018252020906,2.507256345384187,7.2,0
95.6,2464.0,0.43,1.39,2.06,6.73,-0.2230874134322413,3.939481627549794,6.9,0
94.9,2447.0,-0.73,1.19,-1.99,5.12,-0.5187598715438941,2.5965368631640464,7.2,1
97.7,2413.0,-0.62,1.27,-1.96,6.1,1.3922037623994754,1.305437567465273,6.3,1
89.2,2787.0,1.39,0.47,-2.73,5.55,-0.1482838974831646,2.118578125400386,6.7,1
88.8,2511.0,-0.28,0.82,1.41,6.21,-0.3407344155006774,1.7037172309174349,6.4,0
89.4,2622.0,0.43,0.3,-2.06,5.3,-0.0816888761917191,2.13261224549091,7.1,1
98.1,2212.0,1.27,1.02,0.61,6.19,-0.1104091179315205,2.055550119895812,6.1,0
82.2,2635.0,1.7,0.01,-2.1,5.29,-0.4056906073764623,2.0257321972991043,6.7,1
97.0,2428.0,0.56,1.46,2.01,6.67,-0.7223974793392831,4.51749153433055,6.9,0
92.8,2168.0,1.27,0.89,0.78,6.43,-0.8141213587613154,2.474416733243694,6.4,0
88.2,2472.0,0.72,0.3,-2.18,5.59,-0.9966950516943864,3.2711556288847814,6.5,1
97.0,2389.0,0.23,1.78,2.02,6.59,-0.346863443302553,2.994062741587611,7.0,0
78.6,2628.0,-0.76,-1.44,0.88,6.15,0.4483666695764989,1.2574488370460664,5.8,0
95.9,2395.0,-0.47,1.14,-1.74,5.67,-0.1851797336211315,4.231619452574361,7.0,1
82.9,2814.0,0.81,-1.08,-1.63,5.74,0.4461372260086226,1.6338244543012346,6.2,1
95.3,2316.0,-0.93,1.35,-1.73,5.99,-0.5916636131451987,3.181566501948748,6.2,1
84.2,2623.0,0.99,0.05,-2.19,5.13,0.2017239575749291,1.1439129281691414,7.1,1
95.6,2446.0,0.33,1.49,2.08,6.47,-1.2271908518442718,1.399947260102514,7.0,0
95.5,2213.0,1.2,0.7,0.62,6.25,-0.414015257069019,1.780049337150417,6.0,0
94.8,2132.0,1.44,0.75,0.82,6.18,0.6434456770462537,1.4693363275232398,5.7,0
74.7,2427.0,1.51,-0.14,-2.45,5.59,1.3861094134942011,1.205253370875703,6.7,1
84.0,2078.0,-1.07,0.85,-2.15,5.8,-1.3115040022756932,4.449871357530308,7.1,1
82.3,2623.0,-1.2,-0.95,1.87,6.66,-0.8578990853502492,1.1378304480381236,6.8,0
88.1,2678.0,0.44,-0.1,-1.92,5.82,-0.1745574015104487,2.068689339269409,,1
91.7,1720.0,1.17,0.41,0.5,6.31,0.3641679543969003,1.6457774476661595,6.1,0
93.0,2559.0,0.04,0.97,-1.94,5.48,0.7867264600917089,3.1737937311726885,7.4,1
75.8,2801.0,-0.74,-1.48,1.27,6.19,1.0305997673418923,1.992186380223736,6.1,0
83.9,3001.0,1.07,-1.01,-2.34,5.91,-0.1909819740571948,2.4324616415601694,6.1,1
96.6,2320.0,-0.5,1.44,-1.86,5.97,-0.0363020367070338,3.290251900543692,7.0,1
89.5,2238.0,0.02,1.52,1.8,6.0,-0.3236750728962231,2.0451782724762344,6.6,0
86.7,1716.0,0.94,1.08,2.41,6.47,0.9927874060848632,2.9984662715020347,6.9,0
95.8,2524.0,-0.13,1.31,-1.84,5.36,0.2805669220120835,1.561033983809182,7.2,1
96.2,2418.0,-0.56,1.65,-2.07,5.83,0.2179187540157652,1.947172859740984,7.0,1
88.3,2745.0,0.19,0.03,-1.75,5.8,0.4646301523312757,0.7654034556329119,6.5,1
84.7,1747.0,1.19,1.1,2.41,6.52,0.5036449210370488,2.8950098628857512,6.8,0
85.7,2515.0,-0.15,-0.04,1.04,6.22,-0.10228343420441,0.6404677647792885,5.7,0
87.4,1785.0,1.16,0.84,2.37,6.47,0.480067503315579,1.8807634148331047,6.7,0
96.7,2544.0,-0.76,1.36,-1.76,5.54,0.1298226963723212,2.671540848224647,7.6,1
95.8,2573.0,-0.86,1.63,-1.48,5.94,0.8802189773907179,1.7352781035106433,6.2,1
84.1,2982.0,0.91,-0.94,-2.27,5.9,0.7384202189348017,1.8100051044545864,6.1,1
97.0,2308.0,-0.75,1.19,-2.18,5.85,0.2176444119725137,1.2413906586012882,6.5,1
95.6,2518.0,-0.92,1.45,-2.55,6.02,-0.9152494530959558,3.4744615945367405,6.3,1
84.6,2501.0,0.38,-0.26,-2.04,5.85,1.3876821511543769,-1.6894792978253852,7.2,1
94.4,2144.0,0.99,0.7,1.28,6.07,0.4238792648655972,2.6041355887819506,6.5,0
96.4,2384.0,-0.59,1.37,-2.15,6.21,-0.7656012130146919,3.086200228266986,6.4,1
95.9,2523.0,-0.19,1.35,-1.82,5.27,0.6063437556528817,3.2725573796626124,7.5,1
96.3,2387.0,-0.42,1.2,-1.88,5.45,0.2860210112686882,2.532285953189733,7.2,1
80.8,2891.0,-0.97,-1.34,0.66,6.04,0.8808864568478083,2.2521194136828706,5.9,0
97.4,2345.0,-0.64,1.47,-1.95,5.92,-0.4042657326130477,1.5675489431230227,7.0,1
91.7,2557.0,0.22,0.86,-1.75,5.39,0.9945080348710632,2.67850559436089,7.2,1
98.9,2488.0,-0.8,1.56,-1.97,5.78,-0.4994938487717767,2.984116052218399,7.2,1
98.1,2326.0,-0.32,1.26,-2.38,5.84,-1.3985791276215238,4.152563169838177,6.8,1
84.3,2413.0,-0.6,-0.07,1.52,5.72,-0.5602695663529371,1.66799969378207,6.3,0
81.7,2704.0,0.71,-1.31,-2.2,6.14,-1.0139328682093984,2.7953695810195365,6.0,1
96.5,2257.0,1.37,0.64,0.37,6.34,-1.0289012203687604,2.6664834503859165,5.9,0
90.1,1657.0,1.08,0.15,0.67,6.12,1.972963815979663,4.3134117305635264,5.9,0
